"","year","variable","value","units","scenario","source","db"
"271",2015,"CCl4_emissions",47.5476,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"272",2016,"CCl4_emissions",45.01716,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"273",2017,"CCl4_emissions",42.48672,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"274",2018,"CCl4_emissions",39.95628,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"275",2019,"CCl4_emissions",37.42584,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"276",2020,"CCl4_emissions",34.8954,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"277",2021,"CCl4_emissions",33.28538,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"278",2022,"CCl4_emissions",31.67536,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"279",2023,"CCl4_emissions",30.06534,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"280",2024,"CCl4_emissions",28.45532,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"281",2025,"CCl4_emissions",26.8453,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"282",2026,"CCl4_emissions",25.23528,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"283",2027,"CCl4_emissions",23.62526,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"284",2028,"CCl4_emissions",22.01524,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"285",2029,"CCl4_emissions",20.40522,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"286",2030,"CCl4_emissions",18.7952,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"287",2031,"CCl4_emissions",17.92802,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"288",2032,"CCl4_emissions",17.06084,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"289",2033,"CCl4_emissions",16.19366,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"290",2034,"CCl4_emissions",15.32648,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"291",2035,"CCl4_emissions",14.4593,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"292",2036,"CCl4_emissions",13.59212,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"293",2037,"CCl4_emissions",12.72494,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"294",2038,"CCl4_emissions",11.85776,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"295",2039,"CCl4_emissions",10.99058,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"296",2040,"CCl4_emissions",10.1234,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"297",2041,"CCl4_emissions",9.65632,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"298",2042,"CCl4_emissions",9.18924,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"299",2043,"CCl4_emissions",8.72216,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"300",2044,"CCl4_emissions",8.25508,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"301",2045,"CCl4_emissions",7.788,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"302",2046,"CCl4_emissions",7.32092,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"303",2047,"CCl4_emissions",6.85384,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"304",2048,"CCl4_emissions",6.38676,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"305",2049,"CCl4_emissions",5.91968,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"306",2050,"CCl4_emissions",5.4526,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"307",2051,"CCl4_emissions",5.20103,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"308",2052,"CCl4_emissions",4.94946,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"309",2053,"CCl4_emissions",4.69789,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"310",2054,"CCl4_emissions",4.44632,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"311",2055,"CCl4_emissions",4.19475,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"312",2056,"CCl4_emissions",3.94318,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"313",2057,"CCl4_emissions",3.69161,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"314",2058,"CCl4_emissions",3.44004,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"315",2059,"CCl4_emissions",3.18847,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"316",2060,"CCl4_emissions",2.9369,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"317",2061,"CCl4_emissions",2.80139,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"318",2062,"CCl4_emissions",2.66588,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"319",2063,"CCl4_emissions",2.53037,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"320",2064,"CCl4_emissions",2.39486,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"321",2065,"CCl4_emissions",2.25935,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"322",2066,"CCl4_emissions",2.12384,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"323",2067,"CCl4_emissions",1.98833,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"324",2068,"CCl4_emissions",1.85282,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"325",2069,"CCl4_emissions",1.71731,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"326",2070,"CCl4_emissions",1.5818,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"327",2071,"CCl4_emissions",1.50882,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"328",2072,"CCl4_emissions",1.43584,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"329",2073,"CCl4_emissions",1.36286,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"330",2074,"CCl4_emissions",1.28988,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"331",2075,"CCl4_emissions",1.2169,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"332",2076,"CCl4_emissions",1.14392,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"333",2077,"CCl4_emissions",1.07094,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"334",2078,"CCl4_emissions",0.99796,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"335",2079,"CCl4_emissions",0.92498,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"336",2080,"CCl4_emissions",0.852,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"337",2081,"CCl4_emissions",0.81269,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"338",2082,"CCl4_emissions",0.77338,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"339",2083,"CCl4_emissions",0.73407,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"340",2084,"CCl4_emissions",0.69476,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"341",2085,"CCl4_emissions",0.65545,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"342",2086,"CCl4_emissions",0.61614,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"343",2087,"CCl4_emissions",0.57683,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"344",2088,"CCl4_emissions",0.53752,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"345",2089,"CCl4_emissions",0.49821,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"346",2090,"CCl4_emissions",0.4589,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"347",2091,"CCl4_emissions",0.43762,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"348",2092,"CCl4_emissions",0.41634,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"349",2093,"CCl4_emissions",0.39506,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"350",2094,"CCl4_emissions",0.37378,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"351",2095,"CCl4_emissions",0.3525,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"352",2096,"CCl4_emissions",0.33122,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"353",2097,"CCl4_emissions",0.30994,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"354",2098,"CCl4_emissions",0.28866,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"355",2099,"CCl4_emissions",0.26738,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"356",2100,"CCl4_emissions",0.2461,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"357",2101,"CCl4_emissions",0.244459333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"358",2102,"CCl4_emissions",0.242818667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"359",2103,"CCl4_emissions",0.241178,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"360",2104,"CCl4_emissions",0.239537333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"361",2105,"CCl4_emissions",0.237896667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"362",2106,"CCl4_emissions",0.236256,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"363",2107,"CCl4_emissions",0.234615333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"364",2108,"CCl4_emissions",0.232974667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"365",2109,"CCl4_emissions",0.231334,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"366",2110,"CCl4_emissions",0.229693333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"367",2111,"CCl4_emissions",0.228052667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"368",2112,"CCl4_emissions",0.226412,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"369",2113,"CCl4_emissions",0.224771333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"370",2114,"CCl4_emissions",0.223130667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"371",2115,"CCl4_emissions",0.22149,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"372",2116,"CCl4_emissions",0.219849333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"373",2117,"CCl4_emissions",0.218208667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"374",2118,"CCl4_emissions",0.216568,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"375",2119,"CCl4_emissions",0.214927333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"376",2120,"CCl4_emissions",0.213286667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"377",2121,"CCl4_emissions",0.211646,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"378",2122,"CCl4_emissions",0.210005333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"379",2123,"CCl4_emissions",0.208364667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"380",2124,"CCl4_emissions",0.206724,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"381",2125,"CCl4_emissions",0.205083333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"382",2126,"CCl4_emissions",0.203442667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"383",2127,"CCl4_emissions",0.201802,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"384",2128,"CCl4_emissions",0.200161333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"385",2129,"CCl4_emissions",0.198520667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"386",2130,"CCl4_emissions",0.19688,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"387",2131,"CCl4_emissions",0.195239333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"388",2132,"CCl4_emissions",0.193598667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"389",2133,"CCl4_emissions",0.191958,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"390",2134,"CCl4_emissions",0.190317333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"391",2135,"CCl4_emissions",0.188676667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"392",2136,"CCl4_emissions",0.187036,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"393",2137,"CCl4_emissions",0.185395333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"394",2138,"CCl4_emissions",0.183754667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"395",2139,"CCl4_emissions",0.182114,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"396",2140,"CCl4_emissions",0.180473333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"397",2141,"CCl4_emissions",0.178832667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"398",2142,"CCl4_emissions",0.177192,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"399",2143,"CCl4_emissions",0.175551333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"400",2144,"CCl4_emissions",0.173910667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"401",2145,"CCl4_emissions",0.17227,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"402",2146,"CCl4_emissions",0.170629333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"403",2147,"CCl4_emissions",0.168988667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"404",2148,"CCl4_emissions",0.167348,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"405",2149,"CCl4_emissions",0.165707333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"406",2150,"CCl4_emissions",0.164066667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"407",2151,"CCl4_emissions",0.162426,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"408",2152,"CCl4_emissions",0.160785333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"409",2153,"CCl4_emissions",0.159144667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"410",2154,"CCl4_emissions",0.157504,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"411",2155,"CCl4_emissions",0.155863333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"412",2156,"CCl4_emissions",0.154222667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"413",2157,"CCl4_emissions",0.152582,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"414",2158,"CCl4_emissions",0.150941333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"415",2159,"CCl4_emissions",0.149300667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"416",2160,"CCl4_emissions",0.14766,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"417",2161,"CCl4_emissions",0.146019333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"418",2162,"CCl4_emissions",0.144378667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"419",2163,"CCl4_emissions",0.142738,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"420",2164,"CCl4_emissions",0.141097333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"421",2165,"CCl4_emissions",0.139456667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"422",2166,"CCl4_emissions",0.137816,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"423",2167,"CCl4_emissions",0.136175333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"424",2168,"CCl4_emissions",0.134534667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"425",2169,"CCl4_emissions",0.132894,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"426",2170,"CCl4_emissions",0.131253333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"427",2171,"CCl4_emissions",0.129612667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"428",2172,"CCl4_emissions",0.127972,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"429",2173,"CCl4_emissions",0.126331333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"430",2174,"CCl4_emissions",0.124690667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"431",2175,"CCl4_emissions",0.12305,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"432",2176,"CCl4_emissions",0.121409333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"433",2177,"CCl4_emissions",0.119768667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"434",2178,"CCl4_emissions",0.118128,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"435",2179,"CCl4_emissions",0.116487333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"436",2180,"CCl4_emissions",0.114846667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"437",2181,"CCl4_emissions",0.113206,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"438",2182,"CCl4_emissions",0.111565333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"439",2183,"CCl4_emissions",0.109924667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"440",2184,"CCl4_emissions",0.108284,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"441",2185,"CCl4_emissions",0.106643333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"442",2186,"CCl4_emissions",0.105002667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"443",2187,"CCl4_emissions",0.103362,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"444",2188,"CCl4_emissions",0.101721333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"445",2189,"CCl4_emissions",0.100080667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"446",2190,"CCl4_emissions",0.09844,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"447",2191,"CCl4_emissions",0.096799333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"448",2192,"CCl4_emissions",0.095158667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"449",2193,"CCl4_emissions",0.093518,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"450",2194,"CCl4_emissions",0.091877333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"451",2195,"CCl4_emissions",0.090236667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"452",2196,"CCl4_emissions",0.088596,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"453",2197,"CCl4_emissions",0.086955333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"454",2198,"CCl4_emissions",0.085314667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"455",2199,"CCl4_emissions",0.083674,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"456",2200,"CCl4_emissions",0.082033333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"457",2201,"CCl4_emissions",0.080392667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"458",2202,"CCl4_emissions",0.078752,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"459",2203,"CCl4_emissions",0.077111333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"460",2204,"CCl4_emissions",0.075470667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"461",2205,"CCl4_emissions",0.07383,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"462",2206,"CCl4_emissions",0.072189333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"463",2207,"CCl4_emissions",0.070548667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"464",2208,"CCl4_emissions",0.068908,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"465",2209,"CCl4_emissions",0.067267333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"466",2210,"CCl4_emissions",0.065626667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"467",2211,"CCl4_emissions",0.063986,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"468",2212,"CCl4_emissions",0.062345333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"469",2213,"CCl4_emissions",0.060704667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"470",2214,"CCl4_emissions",0.059064,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"471",2215,"CCl4_emissions",0.057423333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"472",2216,"CCl4_emissions",0.055782667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"473",2217,"CCl4_emissions",0.054142,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"474",2218,"CCl4_emissions",0.052501333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"475",2219,"CCl4_emissions",0.050860667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"476",2220,"CCl4_emissions",0.04922,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"477",2221,"CCl4_emissions",0.047579333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"478",2222,"CCl4_emissions",0.045938667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"479",2223,"CCl4_emissions",0.044298,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"480",2224,"CCl4_emissions",0.042657333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"481",2225,"CCl4_emissions",0.041016667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"482",2226,"CCl4_emissions",0.039376,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"483",2227,"CCl4_emissions",0.037735333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"484",2228,"CCl4_emissions",0.036094667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"485",2229,"CCl4_emissions",0.034454,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"486",2230,"CCl4_emissions",0.032813333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"487",2231,"CCl4_emissions",0.031172667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"488",2232,"CCl4_emissions",0.029532,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"489",2233,"CCl4_emissions",0.027891333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"490",2234,"CCl4_emissions",0.026250667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"491",2235,"CCl4_emissions",0.02461,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"492",2236,"CCl4_emissions",0.022969333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"493",2237,"CCl4_emissions",0.021328667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"494",2238,"CCl4_emissions",0.019688,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"495",2239,"CCl4_emissions",0.018047333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"496",2240,"CCl4_emissions",0.016406667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"497",2241,"CCl4_emissions",0.014766,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"498",2242,"CCl4_emissions",0.013125333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"499",2243,"CCl4_emissions",0.011484667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"500",2244,"CCl4_emissions",0.009844,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"501",2245,"CCl4_emissions",0.008203333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"502",2246,"CCl4_emissions",0.006562667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"503",2247,"CCl4_emissions",0.004922,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"504",2248,"CCl4_emissions",0.003281333,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"505",2249,"CCl4_emissions",0.001640667,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"506",2250,"CCl4_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"507",2251,"CCl4_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"508",2252,"CCl4_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"509",2253,"CCl4_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"510",2254,"CCl4_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"511",2255,"CCl4_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"512",2256,"CCl4_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"513",2257,"CCl4_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"514",2258,"CCl4_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"515",2259,"CCl4_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"516",2260,"CCl4_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
